categoryId,difficulty,title,path,sourceLine,topicId
"ap_dermpath","F","Amyloidosis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Amyloidosis","7087","ec3e0c41-583c-4794-b079-dcc2eb75a913"
"ap_dermpath","F","Lipoid Proteinosis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Lipoid Proteinosis","7091","b1ed2174-ab0d-4cb4-9b24-2d59ee3036b2"
"ap_dermpath","F","Waldenström Macroglobulinemia","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Waldenström Macroglobulinemia","7173","873875ac-1979-46b4-8336-b46a43940a1c"
"ap_dermpath","AR","Colloid Milium and Colloid Degeneration","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Colloid Milium and Colloid Degeneration","7174","f8ce4819-c0be-42bc-adbf-5294f2ec7bdc"
"ap_dermpath","F","Pigment and Related Deposits","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Colloid Milium and Colloid Degeneration > Pigment and Related Deposits","7175","95bcd188-ea42-4609-ab61-aa8e36e31061"
"ap_dermpath","F","Recognition of a Pigment/Deposit as Abnormal","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Recognition of a Pigment/Deposit as Abnormal","7176","531eec6e-e91b-4d1c-991a-d4adfe2fb6aa"
"ap_dermpath","F","Tattoos","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Tattoos","7177","7ba8082a-9d26-4877-9aad-c885ec594e50"
"ap_dermpath","F","Monsel Solution","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Monsel Solution","7178","be493769-b41a-447a-aa77-922754815f40"
"ap_dermpath","C","Aluminum Chloride","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Aluminum Chloride","7179","e7d84c1f-0da6-4e64-ad15-a252c35405cc"
"ap_dermpath","C","Ochronosis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Ochronosis","7180","76b1563e-389c-415f-b5d2-419b1bb91a63"
"ap_dermpath","F","Silver Deposition (Argyria)","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Silver Deposition (Argyria)","7181","792014e1-aa6d-4dec-a676-153b02bf0eb4"
"ap_dermpath","F","Gold Deposition (Chrysiasis)","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Gold Deposition (Chrysiasis)","7182","ceb0c4fb-d8bf-42d8-b764-6a71f531a227"
"ap_dermpath","F","Arsenic","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Arsenic","7183","0350943e-f3e5-4e7d-bcf3-71edea7cfa42"
"ap_dermpath","AR","Aluminum","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Aluminum","7184","18802c52-d234-4f79-9379-54f123f337ae"
"ap_dermpath","AR","Drug Deposits and Pigmentation","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Aluminum > Drug Deposits and Pigmentation","7185","1ce82514-9c42-4ea4-b288-c3ac92b3926b"
"ap_dermpath","AR","Antimalarial Drugs","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Antimalarial Drugs","7186","44f58f34-d8e7-4f33-abb6-29fc926dba3e"
"ap_dermpath","AR","Phenothiazines","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Phenothiazines","7187","4f110a14-7fca-4d5a-aa7a-34f70ba3bc18"
"ap_dermpath","AR","Tetracycline","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Tetracycline","7188","3d18da17-8bcf-4cda-942a-f810b4e8808b"
"ap_dermpath","AR","Minocycline","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Minocycline","7189","bc27ba06-971d-4659-869b-68ab787d68cb"
"ap_dermpath","AR","Amiodarone","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Amiodarone","7190","8edadb57-5537-401b-a218-b55bf4874c65"
"ap_dermpath","F","Clofazimine","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Clofazimine","7191","be88cff7-7a0c-422a-8a5a-52e442fa1a5c"
"ap_dermpath","F","Chemotherapeutic Agents","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Chemotherapeutic Agents","7192","bf327e96-3410-4d44-959a-5137caa75f6e"
"ap_dermpath","F","Miscellaneous Deposits","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Chemotherapeutic Agents > Miscellaneous Deposits","7193","38380f95-cf4f-40bb-9c8f-ee2b717b9c95"
"ap_dermpath","F","Injected Fillers","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Injected Fillers","7194","0bedef1d-0242-4193-ad7e-ad61217ef811"
"ap_dermpath","F","Myospherulosis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Myospherulosis","7196","435a0de0-d30b-4793-901d-3f00b5143106"
"ap_dermpath","F","Gelfoam","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Gelfoam","7197","d31c2dd7-dbe0-4846-8030-192b2ccd3c3b"
"ap_dermpath","F","Medication","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Medication","7198","fde5dca7-897f-4889-a3d0-c13554e1da45"
"ap_dermpath","F","Freeze, Electrocautery, Formalin Pigment, Floaters/Tissue Carry Over,","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Artifacts > Freeze, Electrocautery, Formalin Pigment, Floaters/Tissue Carry Over,","7248","802ba5d6-181c-45c5-9d02-fa18062044f9"
"ap_dermpath","F","Diseases of Cutaneous Appendages","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Diseases of Cutaneous Appendages","7303","54e69c87-7cba-412d-8f6f-d1f1308e90b0"
"ap_dermpath","F","Rosacea","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Diseases of Cutaneous Appendages > Rosacea","7307","4dfa252f-7b0a-4840-a7a8-a4b77d4772f4"
"ap_dermpath","F","Furuncle","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Diseases of Cutaneous Appendages > Rosacea > Furuncle","7308","cfefcf2d-2cf8-4bcd-a7cf-2aa8f710dd8d"
"ap_dermpath","F","Hidradenitis Suppurativa","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Diseases of Cutaneous Appendages > Hidradenitis Suppurativa","7310","abc951da-12f3-4a42-b19d-dccce7e129b3"
"ap_dermpath","F","Acne Necrotica","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Acne Necrotica","7312","ac90ae01-0bf8-47eb-8822-cd6dce59ab8e"
"ap_dermpath","F","Eosinophilic Folliculitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Eosinophilic Folliculitis","7313","c69fb57c-88ff-47d0-8e89-61bfbc3b4fe7"
"ap_dermpath","F","Infundibulofolliculitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis","7314","27c4ee02-f387-4bd9-a4b8-965652c9b0c5"
"ap_dermpath","F","Eosinophilic (Pustular) Folliculitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Eosinophilic (Pustular) Folliculitis","7315","3c0a9b79-15ba-4c74-8e54-4b3c9e6b9ead"
"ap_dermpath","F","Dissecting Cellulitis of the Scalp","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Dissecting Cellulitis of the Scalp","7317","9862b33a-72ed-4b3f-a4e4-1af5249d4c17"
"ap_dermpath","F","Hair Shaft Abnormalities","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Hair Shaft Abnormalities","7318","d5ff156e-e4bb-4bc8-a2cd-b228c9c5692c"
"ap_dermpath","F","Trichorrhexis Nodosa","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Trichorrhexis Nodosa","7319","8240be5b-212b-4816-97fc-e2b10e21df0e"
"ap_dermpath","F","Trichoschisis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Trichoschisis","7320","69824684-23fe-48d5-b19d-a809cb433424"
"ap_dermpath","F","Pili Annulati","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Pili Annulati","7323","60e2e30b-23a8-4bfa-8caf-fe33dc3292f1"
"ap_dermpath","C","Monilethrix","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Monilethrix","7324","7ed6c7fa-bcb3-45bb-ab29-eab741a2db6e"
"ap_dermpath","AR","Tapered Hairs","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Monilethrix > Tapered Hairs","7325","1aab5077-b921-4d30-a610-69dfff13dcd5"
"ap_dermpath","AR","Bubble Hair","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Monilethrix > Bubble Hair","7326","e54cd370-1ab8-4dd9-bd18-3dd39a0d030d"
"ap_dermpath","AR","Pili Torti","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infundibulofolliculitis > Pili Torti","7327","a3653831-41d4-4307-99fd-13631756c0d6"
"ap_dermpath","AR","Trichotillomania","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Trichotillomania","7330","7cc7e673-51bd-46f8-bda0-2e5f90f475ee"
"ap_dermpath","AR","Telogen Effluvium","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Telogen Effluvium","7331","d18395d6-8571-4d72-9b4f-a90b8c4fe863"
"ap_dermpath","AR","Alopecia Areata","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Alopecia Areata","7332","872b0442-03e0-425c-81ca-223d0f6a3202"
"ap_dermpath","F","Androgenetic Alopecia","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Androgenetic Alopecia","7333","747e84a2-2d95-4280-b3c5-435444000877"
"ap_dermpath","AR","TNF-alpha Induced Alopecia","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > TNF-alpha Induced Alopecia","7336","5c27a919-cffe-4c81-9885-a3f2b66b0cf7"
"ap_dermpath","AR","Syphilitic Alopecia","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Syphilitic Alopecia","7338","b7e05cb9-b4d8-4286-857f-a39e7370e4a0"
"ap_dermpath","F","Traction Alopecia","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Traction Alopecia","7339","12c4a6ff-cd7a-478d-9d5d-f6c5ef8fb9ce"
"ap_dermpath","AR","Frontal Fibrosing Alopecia","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Frontal Fibrosing Alopecia","7343","59e1646c-2233-4971-a889-c8ae27bc9667"
"ap_dermpath","AR","Folliculitis Decalvans","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Folliculitis Decalvans","7344","741a6e27-a16e-454c-b179-7648726201e9"
"ap_dermpath","AR","Central Centrifugal Cicatricial Alopecia","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Central Centrifugal Cicatricial Alopecia","7345","496a4421-977d-484f-be0e-d9f646c42da3"
"ap_dermpath","AR","Apocrine Disorders","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Discoid Lupus Erythematosus (Scarring) > Apocrine Disorders","7347","0be6213d-762b-40ec-b20e-c0feebbc623d"
"ap_dermpath","AR","Apocrine Miliaria (Fox-Fordyce Disease)","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Apocrine Miliaria (Fox-Fordyce Disease)","7398","ff731a80-14dd-4309-9bde-04fddfd51ae9"
"ap_dermpath","F","Eccrine Disorders","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Apocrine Miliaria (Fox-Fordyce Disease) > Eccrine Disorders","7399","8bc9910f-4714-4bb9-ae8a-25a89f4ceb44"
"ap_dermpath","F","Neutrophilic Eccrine Hidradenitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Neutrophilic Eccrine Hidradenitis","7401","ac57094e-caac-4bff-b578-55e31ebf270a"
"ap_dermpath","F","Palmoplantar Eccrine Hidradenitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Palmoplantar Eccrine Hidradenitis","7402","37accefd-66eb-4b1b-8bda-a596ab439ed8"
"ap_dermpath","F","Gardner Syndrome","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Cysts, Sinuses, and Pits > Gardner Syndrome","7439","2f4d8716-17d6-48ce-9731-5e68c0d212ad"
"ap_dermpath","F","Proliferating Pilar Tumor","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Cysts, Sinuses, and Pits > Proliferating Pilar Tumor","7441","349e4221-93fc-4d25-a0e6-e1c5529d2ce7"
"ap_dermpath","F","Steatocystoma","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Cysts, Sinuses, and Pits > Steatocystoma","7442","b13bbd73-c914-4324-aaf6-f52b26b47699"
"ap_dermpath","F","Thymic Cysts","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Cysts, Sinuses, and Pits > Thymic Cysts","7447","f4b0fd37-279a-4d13-b7e2-e7bc5156ae55"
"ap_dermpath","F","Miscellaneous Cysts","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Cysts, Sinuses, and Pits > Miscellaneous Cysts","7453","71a807b9-3398-46d0-996f-6b30b6b6e3da"
"ap_dermpath","F","Pilonidal Cyst","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Cysts, Sinuses, and Pits > Pilonidal Cyst","7454","17d1c18a-800c-407c-b968-d78ba154a293"
"ap_dermpath","F","Septal Panniculitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Panniculitis > Septal Panniculitis","7497","798faf31-48b5-4a1f-8506-a35cfe1b5ea9"
"ap_dermpath","F","Erythema Nodosum","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Panniculitis > Erythema Nodosum","7498","879f6c1c-012a-47de-8e99-283c08cd95e5"
"ap_dermpath","F","Lipodermatosclerosis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Panniculitis > Lipodermatosclerosis","7499","7a664e03-95ba-434e-ba36-6eebc2facce2"
"ap_dermpath","F","Factitial Panniculitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Panniculitis > Factitial Panniculitis","7500","f0ac4317-1d3a-4a42-8804-caa87fd91383"
"ap_dermpath","F","Sclerema Neonatorum","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Panniculitis > Subcutaneous Fat Necrosis of the Newborn > Sclerema Neonatorum","7506","c60c507f-df24-407b-86e6-427c99316fbf"
"ap_dermpath","AR","Cold Panniculitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Panniculitis > Cold Panniculitis","7528","4847dc8e-e340-4cff-bb72-97bb696867b0"
"ap_dermpath","F","Connective Tissue Panniculitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Panniculitis > Pancreatic Panniculitis > Connective Tissue Panniculitis","7531","df4051f7-2517-49dd-a80b-dcd765a0ea19"
"ap_dermpath","F","Lupus Panniculitis","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Panniculitis > Pancreatic Panniculitis > Lupus Panniculitis","7532","7576a8bc-50b3-4849-87ca-90891c9e8193"
"ap_dermpath","AR","Metabolic and Storage Diseases","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Metabolic and Storage Diseases","7574","4bab62c7-40b1-49b0-9251-f83fffa8b6af"
"ap_dermpath","F","Infections and Infestations","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations","7582","ff24f48f-df25-4c45-9a0a-1c7cf5c9c775"
"ap_dermpath","F","Vitamin and Dietary Disturbances","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations > Vitamin and Dietary Disturbances","7584","c0114c6d-582d-4da3-9d08-63df4e8fe36d"
"ap_dermpath","F","Scurvy","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations > Scurvy","7585","deece79c-5abe-43e5-ba22-62b3e3749c12"
"ap_dermpath","AR","Pellagra","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations > Pellagra","7586","eb0cff79-6e17-4b12-bc8f-85a9b21bf4ce"
"ap_dermpath","F","Necrolytic Erythemas","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations > Pellagra > Necrolytic Erythemas","7587","94bfa75b-d39e-4e1d-be76-74a113160681"
"ap_dermpath","F","Acrodermatitis Enteropathica","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations > Acrodermatitis Enteropathica","7588","6ad1b0c7-2ecd-4df1-a56c-3c0bcdf674ca"
"ap_dermpath","AR","Glucagonoma Syndrome","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations > Glucagonoma Syndrome","7589","1cb05734-69fd-4a0f-a8e7-df266fca09d7"
"ap_dermpath","F","Necrolytic Acral Erythema","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations > Necrolytic Acral Erythema","7590","e3caa038-6663-4e67-b13f-a4159d63838c"
"ap_dermpath","F","Porphyria","Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Infections and Infestations > Porphyria","7591","a322abb7-b6de-4ddb-a24b-1741b221b98a"
